Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,10/14/2020 16:08:37
Disarm Time,10/14/2020 16:41:19
Duration,00:32:42
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
10/14/2020 16:12:07,Interval,10.69,47.31,86.8,0.40,13.73,264.0,256.0
10/14/2020 16:12:08,Interval,10.49,47.10,86.8,0.42,13.73,264.0,256.0
10/14/2020 16:12:09,Interval,10.58,46.95,86.9,0.41,13.73,264.0,256.0
10/14/2020 16:12:10,Interval,10.49,47.29,87.0,0.36,13.73,264.0,256.0
10/14/2020 16:12:11,Interval,10.32,47.39,86.9,0.43,13.73,264.0,256.0
10/14/2020 16:12:12,Interval,10.27,47.34,87.0,0.43,13.73,264.0,256.0
10/14/2020 16:12:13,Interval,10.62,47.56,88.6,0.39,13.73,264.0,256.0
10/14/2020 16:12:14,Interval,10.61,48.20,88.6,0.36,13.73,264.0,256.0
10/14/2020 16:12:15,Interval,10.65,48.39,88.8,0.41,13.73,264.0,257.0
10/14/2020 16:12:16,Interval,10.59,48.43,89.0,0.36,13.73,264.0,256.0
10/14/2020 16:12:17,Interval,10.54,48.29,89.0,0.40,13.73,264.0,257.0
10/14/2020 16:12:18,Interval,10.88,48.46,88.8,0.38,13.73,264.0,256.0
10/14/2020 16:12:19,Interval,11.08,48.42,88.3,0.44,13.73,264.0,254.0
10/14/2020 16:12:20,Interval,10.86,48.24,88.6,0.40,13.73,264.0,254.0
10/14/2020 16:12:21,Interval,10.59,48.25,88.4,0.38,13.73,264.0,253.0
10/14/2020 16:12:22,Interval,10.18,48.17,88.6,0.36,13.73,264.0,253.0
10/14/2020 16:12:23,Interval,10.25,48.27,90.1,0.33,13.73,264.0,253.0
10/14/2020 16:12:24,Interval,10.44,48.99,90.6,0.38,13.73,264.0,253.0
10/14/2020 16:12:25,Interval,10.41,49.00,90.4,0.42,13.73,264.0,253.0
10/14/2020 16:12:26,Interval,10.33,49.03,89.8,0.38,13.73,264.0,257.0
10/14/2020 16:12:27,Interval,10.06,49.02,90.6,0.38,13.73,264.0,258.0
10/14/2020 16:12:28,Interval,9.85,49.29,90.5,0.42,13.73,264.0,257.0
10/14/2020 16:12:29,Interval,9.92,49.30,90.4,0.44,13.73,264.0,257.0
10/14/2020 16:12:30,Interval,9.84,49.08,90.3,0.42,13.73,264.0,257.0
10/14/2020 16:12:31,Interval,9.73,49.20,90.2,0.45,13.73,264.0,258.0
10/14/2020 16:12:32,Interval,10.13,49.31,90.4,0.44,13.73,264.0,257.0
10/14/2020 16:12:33,Interval,10.89,49.40,92.9,0.40,13.73,264.0,258.0
10/14/2020 16:12:34,Interval,10.51,50.50,92.7,0.43,13.73,264.0,258.0
10/14/2020 16:12:35,Interval,10.36,50.53,92.8,0.45,13.73,264.0,256.0
10/14/2020 16:12:36,Interval,10.37,50.35,92.4,0.45,13.73,264.0,258.0
10/14/2020 16:12:37,Interval,10.93,50.07,92.5,0.42,13.73,264.0,258.0
10/14/2020 16:12:38,Interval,11.13,50.44,92.8,0.43,13.73,264.0,258.0
10/14/2020 16:12:39,Interval,10.61,50.36,92.5,0.43,13.73,264.0,258.0
10/14/2020 16:12:40,Interval,10.12,50.42,92.7,0.39,13.73,264.0,259.0
10/14/2020 16:12:41,Interval,9.85,50.67,93.0,0.48,13.73,264.0,256.0
10/14/2020 16:12:42,Interval,9.88,50.53,92.7,0.47,13.73,264.0,256.0
10/14/2020 16:12:43,Interval,9.75,50.52,94.2,0.45,13.73,264.0,253.0
10/14/2020 16:12:44,Interval,9.51,51.26,94.0,0.43,13.73,264.0,254.0
10/14/2020 16:12:45,Interval,9.59,51.64,94.4,0.45,13.73,264.0,256.0
10/14/2020 16:12:46,Interval,9.63,51.25,94.4,0.34,13.73,264.0,256.0
10/14/2020 16:12:47,Interval,9.63,51.41,94.4,0.41,13.73,264.0,257.0
10/14/2020 16:12:48,Interval,9.41,51.36,94.1,0.46,13.73,264.0,258.0
10/14/2020 16:12:49,Interval,9.11,51.20,93.6,0.42,13.73,264.0,255.0
10/14/2020 16:12:50,Interval,8.76,51.23,94.5,0.46,13.73,264.0,249.0
10/14/2020 16:12:51,Interval,9.36,51.14,94.9,0.43,13.73,264.0,250.0
10/14/2020 16:12:52,Interval,9.31,51.29,94.7,0.50,13.73,264.0,250.0
10/14/2020 16:12:53,Interval,9.41,51.40,95.9,0.42,13.73,264.0,250.0
10/14/2020 16:12:54,Interval,9.17,52.39,97.1,0.43,13.73,264.0,250.0
10/14/2020 16:12:55,Interval,9.43,52.63,97.1,0.47,13.73,264.0,254.0
10/14/2020 16:12:56,Interval,9.29,52.56,96.6,0.44,13.73,264.0,253.0
10/14/2020 16:12:57,Interval,9.79,52.53,96.3,0.47,13.73,264.0,248.0
