Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,24/07/2020 14:47:42
Disarm Time,24/07/2020 15:08:35
Duration,00:20:53
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
24/07/2020 14:51:10,Interval,12.90,54.39,98.0,0.52,12.78,270.0,259.0
24/07/2020 14:51:11,Interval,12.65,54.30,97.7,0.51,12.78,270.0,267.0
24/07/2020 14:51:12,Interval,12.66,54.50,98.3,0.58,12.78,270.0,268.0
24/07/2020 14:51:13,Interval,13.27,55.10,98.7,0.62,12.78,270.0,282.0
24/07/2020 14:51:14,Interval,14.06,55.00,99.0,0.60,12.78,270.0,283.0
24/07/2020 14:51:15,Interval,13.23,55.43,99.5,0.68,12.78,270.0,291.0
24/07/2020 14:51:16,Interval,14.14,55.30,98.9,0.61,12.78,270.0,270.0
24/07/2020 14:51:17,Interval,12.69,54.90,98.8,0.63,12.78,270.0,284.0
24/07/2020 14:51:18,Interval,12.24,54.63,98.6,0.62,12.78,270.0,280.0
24/07/2020 14:51:19,Interval,13.76,55.07,98.4,0.63,12.78,270.0,274.0
24/07/2020 14:51:20,Interval,15.29,54.73,98.0,0.56,12.78,270.0,282.0
24/07/2020 14:51:21,Interval,15.16,54.46,97.6,0.53,12.78,270.0,283.0
24/07/2020 14:51:22,Interval,13.79,53.86,97.3,0.40,12.78,270.0,280.0
24/07/2020 14:51:23,Interval,13.77,54.42,98.1,0.52,12.78,270.0,280.0
24/07/2020 14:51:24,Interval,13.61,54.63,97.9,0.55,12.78,270.0,282.0
24/07/2020 14:51:25,Interval,14.74,54.87,98.5,0.59,12.78,270.0,271.0
24/07/2020 14:51:26,Interval,16.25,55.21,98.7,0.62,12.78,270.0,281.0
24/07/2020 14:51:27,Interval,14.59,55.17,99.0,0.62,12.78,270.0,292.0
24/07/2020 14:51:28,Interval,13.02,55.04,99.3,0.63,12.78,270.0,278.0
24/07/2020 14:51:29,Interval,13.11,54.63,99.4,0.59,12.78,270.0,279.0
24/07/2020 14:51:30,Interval,13.21,54.27,98.6,0.52,12.78,270.0,276.0
