Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,23/01/2020 15:23:59
Disarm Time,23/01/2020 15:29:57
Duration,00:05:58
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
23/01/2020 15:26:45,Interval,10.03,71.83,135.0,0.26,12.90,238.0,268.0
23/01/2020 15:26:46,Interval,10.08,71.99,135.0,0.43,12.90,241.0,268.0
23/01/2020 15:26:47,Interval,10.10,71.88,134.3,0.37,12.90,239.0,269.0
23/01/2020 15:26:48,Interval,9.93,71.80,134.6,0.42,12.90,238.0,269.0
23/01/2020 15:26:49,Interval,9.79,71.84,134.5,0.24,12.90,240.0,267.0
23/01/2020 15:26:50,Interval,9.68,71.35,135.5,0.32,12.90,238.0,266.0
23/01/2020 15:26:51,Interval,9.37,70.84,135.1,0.30,12.90,240.0,268.0
23/01/2020 15:26:52,Interval,9.11,71.18,135.2,0.27,12.90,240.0,269.0
23/01/2020 15:26:53,Interval,8.27,70.68,137.2,0.28,12.90,238.0,263.0
23/01/2020 15:26:54,Interval,8.20,70.57,135.0,0.08,12.90,239.0,263.0
23/01/2020 15:26:55,Interval,8.73,70.91,135.3,0.32,12.90,238.0,269.0
23/01/2020 15:26:56,Interval,8.89,70.92,134.5,0.20,12.90,241.0,270.0
23/01/2020 15:26:57,Interval,8.91,70.81,135.3,0.25,12.90,241.0,274.0
23/01/2020 15:26:58,Interval,8.78,70.97,135.9,0.23,12.90,240.0,275.0
23/01/2020 15:26:59,Interval,9.16,71.23,134.6,0.32,12.90,239.0,276.0
23/01/2020 15:27:00,Interval,9.76,71.53,134.0,0.42,12.90,238.0,274.0
23/01/2020 15:27:01,Interval,10.25,71.47,134.6,0.39,12.90,239.0,270.0
23/01/2020 15:27:02,Interval,10.26,71.40,134.4,0.31,12.90,241.0,268.0
23/01/2020 15:27:03,Interval,10.44,71.81,134.9,0.43,12.90,239.0,263.0
23/01/2020 15:27:04,Interval,10.01,71.77,134.4,0.44,12.91,240.0,265.0
23/01/2020 15:27:05,Interval,10.06,72.11,135.1,0.28,12.91,240.0,268.0
23/01/2020 15:27:06,Interval,10.49,72.33,135.1,0.56,12.91,239.0,268.0
23/01/2020 15:27:07,Interval,10.52,71.90,135.2,0.45,12.91,238.0,263.0
23/01/2020 15:27:08,Interval,10.12,72.14,134.9,0.56,12.91,240.0,262.0
23/01/2020 15:27:09,Interval,9.91,71.42,135.0,0.32,12.91,239.0,262.0
23/01/2020 15:27:10,Interval,9.75,71.46,135.7,0.44,12.91,239.0,262.0
23/01/2020 15:27:11,Interval,9.65,71.56,134.4,0.35,12.91,240.0,263.0
23/01/2020 15:27:12,Interval,9.63,71.40,135.1,0.38,12.91,240.0,270.0
23/01/2020 15:27:13,Interval,9.53,70.94,136.7,0.28,12.91,241.0,271.0
23/01/2020 15:27:14,Interval,9.34,70.61,135.2,0.23,12.91,238.0,272.0
23/01/2020 15:27:15,Interval,9.35,70.38,135.4,0.27,12.90,239.0,270.0
23/01/2020 15:27:16,Interval,9.15,70.40,135.6,0.20,12.91,242.0,266.0
23/01/2020 15:27:17,Interval,8.94,70.53,137.5,0.23,12.91,241.0,268.0
23/01/2020 15:27:18,Interval,8.68,70.57,135.5,0.19,12.91,240.0,268.0
23/01/2020 15:27:19,Interval,8.70,70.25,136.1,0.08,12.91,242.0,271.0
23/01/2020 15:27:20,Interval,8.39,70.06,136.2,0.06,12.91,242.0,271.0
23/01/2020 15:27:21,Interval,8.14,69.79,136.4,0.08,12.91,242.0,272.0
23/01/2020 15:27:22,Interval,8.01,69.60,136.4,0.06,12.91,242.0,274.0
23/01/2020 15:27:23,Interval,7.93,69.99,135.9,0.08,12.91,242.0,273.0
23/01/2020 15:27:24,Interval,8.13,70.12,136.0,0.07,12.91,242.0,272.0
23/01/2020 15:27:25,Interval,8.00,70.32,137.3,0.07,12.91,238.0,272.0
23/01/2020 15:27:26,Interval,8.03,69.81,135.9,0.07,12.91,241.0,270.0
23/01/2020 15:27:27,Interval,7.83,69.64,136.2,0.07,12.91,242.0,266.0
23/01/2020 15:27:28,Interval,7.52,68.75,134.2,0.08,12.91,242.0,268.0
23/01/2020 15:27:29,Interval,7.22,67.97,132.8,0.07,12.91,242.0,268.0
23/01/2020 15:27:30,Interval,6.94,67.24,131.5,0.08,12.91,242.0,268.0
23/01/2020 15:27:31,Interval,6.63,67.11,131.7,0.08,12.91,242.0,269.0
23/01/2020 15:27:32,Interval,6.97,67.68,132.4,0.08,12.91,242.0,264.0
