Logger Details:,,,,,,,,
Logger Type,2F8,,,,,,,
Serial Number,KS1312011,,,,,,,
Controller Firmware,5.3,,,,,,,
Acquisition Firmware,5.1,,,,,,,
Logger ID,Wind Turbine SQ2020,,,,,,,
,,,,,,,,
,,,,,,,,
Job Details,,,,,,,,
Number of Analogue Channels,7,,,,,,,
Number of Digital Channels,0,,,,,,,
Total Number of Channels Used,7,,,,,,,
,,,,,,,,
,,,,,,,,
Arm Time,23/07/2020 14:31:02,,,,,,,
Disarm Time,23/07/2020 14:41:24,,,,,,,
Duration,0:10:22,,,,,,,
Job Description,Wind Turbine Logger,,,,,,,
,,,,,,,,
,,,,,,,,
Channel Info,,,,,,,,
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
Logging Interval,,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
 ,,,,,,,,
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
23/07/2020 14:32:53,Interval,11.09,73.83,135.1,0.74,12.78,264,296
23/07/2020 14:32:54,Interval,12.43,75.72,135.3,1.06,12.78,265,274
23/07/2020 14:32:55,Interval,12.43,76.36,134.4,0.96,12.78,265,276
23/07/2020 14:32:56,Interval,12.44,75.78,134.1,0.95,12.78,264,259
23/07/2020 14:32:57,Interval,12.39,75.88,134.9,0.85,12.78,264,259
23/07/2020 14:32:58,Interval,12.54,74.43,134.4,0.76,12.78,264,270
23/07/2020 14:32:59,Interval,12.02,74.39,134.5,0.98,12.78,265,272
23/07/2020 14:33:00,Interval,10.38,75.01,134.9,0.82,12.78,265,285
23/07/2020 14:33:01,Interval,12.24,75.71,134.2,0.77,12.78,264,279
23/07/2020 14:33:02,Interval,12.71,77.13,135.5,1.31,12.78,264,290
23/07/2020 14:33:03,Interval,13.9,78.19,135.6,1.39,12.78,265,287
23/07/2020 14:33:04,Interval,15.55,78.26,135.5,1.31,12.78,264,264
23/07/2020 14:33:05,Interval,16.45,77.9,135.7,1.42,12.78,265,276
23/07/2020 14:33:06,Interval,17.03,77.42,134.5,1.18,12.78,264,266
23/07/2020 14:33:07,Interval,16.54,77.25,134.7,1.2,12.78,265,277
23/07/2020 14:33:08,Interval,17,78.23,135,1.38,12.78,264,275
23/07/2020 14:33:09,Interval,16.76,77.37,135,1.27,12.78,264,272
23/07/2020 14:33:10,Interval,16.52,76.79,135.6,1.08,12.78,265,278
23/07/2020 14:33:11,Interval,15.86,76.88,135.3,1.02,12.78,264,269
23/07/2020 14:33:12,Interval,14.84,76.09,135.1,1.19,12.78,265,272
